source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0043086,negative regulation of catalytic activity,0.0267157707331918,True,"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]",233,492,18,20972,0.036585365853658534,0.07725321888412018,query_1,"['GO:0044092', 'GO:0050790']"
HP,HP:0001626,Abnormality of the cardiovascular system,0.02679299947243363,True,Any abnormality of the cardiovascular system.,2908,204,143,5200,0.7009803921568627,0.049174690508940855,query_1,['HP:0000118']
REAC,REAC:R-HSA-2424491,DAP12 signaling,0.02681410991207789,True,DAP12 signaling,25,456,7,11056,0.015350877192982455,0.28,query_1,['REAC:R-HSA-2172127']
TF,TF:M08887,Factor: IRF; motif: NNGAAANTGAAANN,0.02691316106866464,True,Factor: IRF; motif: NNGAAANTGAAANN,1351,497,60,20093,0.12072434607645875,0.04441154700222058,query_1,['TF:M00000']
GO:MF,GO:0045499,chemorepellent activity,0.027108901141568647,True,"""Providing the environmental signal that initiates the directed movement of a motile cell or organism towards a lower concentration of that signal."" [GOC:ai]",28,490,6,20208,0.012244897959183673,0.21428571428571427,query_1,['GO:0048018']
HP,HP:0005214,Intestinal obstruction,0.027708046022219858,True,Blockage or impairment of the normal flow of the contents of the intestine towards the anal canal.,83,204,13,5200,0.06372549019607843,0.1566265060240964,query_1,"['HP:0002242', 'HP:0004796']"
GO:MF,GO:0072341,modified amino acid binding,0.02774019494206382,True,"""Binding to a modified amino acid."" [GOC:mah]",87,490,10,20208,0.02040816326530612,0.11494252873563218,query_1,['GO:0005488']
HPA,HPA:0471471,Skin 2; lymphocytes[≥Low],0.027964156843045894,True,Skin 2; lymphocytes[≥Low],801,355,46,11007,0.1295774647887324,0.05742821473158552,query_1,['HPA:0470000']
HP,HP:0003401,Paresthesia,0.028371735366272816,True,"Abnormal sensations such as tingling, pricking, or numbness of the skin with no apparent physical cause.",135,204,17,5200,0.08333333333333333,0.1259259259259259,query_1,['HP:0033747']
WP,WP:WP5353,Macrophage stimulating protein MSP signaling,0.02881942404954994,True,Macrophage stimulating protein MSP signaling,108,410,15,8899,0.036585365853658534,0.1388888888888889,query_1,['WP:000000']
GO:BP,GO:0034114,regulation of heterotypic cell-cell adhesion,0.029060436366474818,True,"""Any process that modulates the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]",23,492,6,20972,0.012195121951219513,0.2608695652173913,query_1,"['GO:0022407', 'GO:0034113']"
GO:BP,GO:1903672,positive regulation of sprouting angiogenesis,0.029060436366474818,True,"""Any process that activates or increases the frequency, rate or extent of sprouting angiogenesis."" [GO_REF:0000058, GOC:TermGenie, PMID:16756958]",23,492,6,20972,0.012195121951219513,0.2608695652173913,query_1,"['GO:0002040', 'GO:0045766', 'GO:1903670']"
HP,HP:0002721,Immunodeficiency,0.029082972236850732,True,"Failure of the immune system to protect the body adequately from infection, due to the absence or insufficiency of some component process or substance.",224,204,23,5200,0.11274509803921569,0.10267857142857142,query_1,['HP:0010978']
GO:BP,GO:0032376,positive regulation of cholesterol transport,0.02910206189693845,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",34,492,7,20972,0.014227642276422764,0.20588235294117646,query_1,"['GO:0030301', 'GO:0032373', 'GO:0032374']"
GO:BP,GO:0010574,regulation of vascular endothelial growth factor production,0.02910206189693845,True,"""Any process that modulates the frequency, rate, or extent of production of vascular endothelial growth factor."" [GOC:rl]",34,492,7,20972,0.014227642276422764,0.20588235294117646,query_1,"['GO:0001817', 'GO:0010573']"
GO:BP,GO:0035909,aorta morphogenesis,0.02910206189693845,True,"""The process in which the anatomical structures of an aorta are generated and organized. An aorta is an artery that carries blood from the heart to other parts of the body."" [GOC:bf, GOC:dgh, MA:0000062, UBERON:0000947, Wikipedia:Aorta]",34,492,7,20972,0.014227642276422764,0.20588235294117646,query_1,"['GO:0035904', 'GO:0048844']"
GO:BP,GO:0032692,negative regulation of interleukin-1 production,0.02910206189693845,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",34,492,7,20972,0.014227642276422764,0.20588235294117646,query_1,"['GO:0001818', 'GO:0032612', 'GO:0032652']"
GO:BP,GO:0032373,positive regulation of sterol transport,0.02910206189693845,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",34,492,7,20972,0.014227642276422764,0.20588235294117646,query_1,"['GO:0015918', 'GO:0032370', 'GO:0032371']"
HP,HP:0011117,Abnormal circulating interleukin concentration,0.02917471872881867,True,The concentration of an interleukin (a class of cytokines) is outside the limits of normal.,40,204,9,5200,0.04411764705882353,0.225,query_1,['HP:0011112']
HPA,HPA:0530723,Spleen; cells in white pulp[High],0.029248081137586278,True,Spleen; cells in white pulp[High],850,355,48,11007,0.1352112676056338,0.05647058823529412,query_1,['HPA:0530722']
GO:BP,GO:0044406,adhesion of symbiont to host,0.029251595539105564,True,"""The attachment of a symbiont to its host via either adhesion molecules, general stickiness, or other mechanisms. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, GOC:cc, GOC:dos, GOC:jl]",14,492,5,20972,0.01016260162601626,0.35714285714285715,query_1,['GO:0051701']
GO:BP,GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,0.029251595539105564,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class Ib protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell. Class Ib here refers to non-classical class I molecules, such as those of the HLA-E gene family."" [GOC:add, PMID:15928678]",14,492,5,20972,0.01016260162601626,0.35714285714285715,query_1,"['GO:0002428', 'GO:0002483']"
GO:BP,GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,0.029251595539105564,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class I protein complex following intracellular transport via an ER pathway. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell and becomes associated with the MHC class I molecule in the ER. Class I here refers to classical class I molecules."" [GOC:add, ISBN:0781735149, PMID:14647477, PMID:15771591]",14,492,5,20972,0.01016260162601626,0.35714285714285715,query_1,['GO:0019885']
GO:BP,GO:0002664,regulation of T cell tolerance induction,0.029251595539105564,True,"""Any process that modulates the frequency, rate, or extent of T cell tolerance induction."" [GOC:add]",14,492,5,20972,0.01016260162601626,0.35714285714285715,query_1,"['GO:0002517', 'GO:0002643']"
GO:BP,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,0.02935985908849828,True,"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]",61,492,9,20972,0.018292682926829267,0.14754098360655737,query_1,"['GO:0001934', 'GO:0018108', 'GO:0050730']"
HP,HP:0003237,Increased circulating IgG concentration,0.029511724515521226,True,An abnormally increased level of immunoglobulin G in blood.,31,204,8,5200,0.0392156862745098,0.25806451612903225,query_1,"['HP:0010702', 'HP:0410242']"
WP,WP:WP4329,miRNA role in immune response in sepsis,0.02971804751372812,True,miRNA role in immune response in sepsis,63,410,11,8899,0.026829268292682926,0.1746031746031746,query_1,['WP:000000']
WP,WP:WP5382,TGFB Smad signaling,0.029762378697335685,True,TGFB Smad signaling,12,410,5,8899,0.012195121951219513,0.4166666666666667,query_1,['WP:000000']
HP,HP:0004311,Abnormal macrophage morphology,0.030012453931480228,True,An abnormality of macrophages.,50,204,10,5200,0.049019607843137254,0.2,query_1,['HP:0010974']
GO:BP,GO:0008038,neuron recognition,0.030492427356624323,True,"""The process in which a neuronal cell in a multicellular organism interprets its surroundings."" [GOC:go_curators]",47,492,8,20972,0.016260162601626018,0.1702127659574468,query_1,"['GO:0008037', 'GO:0048666']"
WP,WP:WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,0.030914815162558555,True,Non genomic actions of 1 25 dihydroxyvitamin D3,74,410,12,8899,0.02926829268292683,0.16216216216216217,query_1,['WP:000000']
WP,WP:WP5356,Affected pathways in Duchenne muscular dystrophy,0.030914815162558555,True,Affected pathways in Duchenne muscular dystrophy,74,410,12,8899,0.02926829268292683,0.16216216216216217,query_1,['WP:000000']
GO:BP,GO:0001649,osteoblast differentiation,0.03181068631836309,True,"""The process whereby a relatively unspecialized cell acquires the specialized features of an osteoblast, a mesodermal or neural crest cell that gives rise to bone."" [CL:0000062, GO_REF:0000034, GOC:jid]",236,492,18,20972,0.036585365853658534,0.07627118644067797,query_1,"['GO:0001503', 'GO:0030154']"
GO:MF,GO:1902945,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,0.0319894903770633,True,"""Any metalloendopeptidase activity that is involved in amyloid precursor protein catabolic process."" [GO_REF:0000061, GOC:sjp, GOC:TermGenie, PMID:14598310, PMID:17855360]",4,490,3,20208,0.006122448979591836,0.75,query_1,['GO:0004222']
GO:MF,GO:0004982,N-formyl peptide receptor activity,0.0319894903770633,True,"""Combining with an N-formyl peptide to initiate a change in cell activity."" [GOC:ai]",4,490,3,20208,0.006122448979591836,0.75,query_1,['GO:0008528']
GO:MF,GO:0070053,thrombospondin receptor activity,0.0319894903770633,True,"""Combining with thrombospondin and transmitting the signal to initiate a change in cell activity."" [GOC:BHF, GOC:signaling, GOC:vk]",4,490,3,20208,0.006122448979591836,0.75,query_1,['GO:0038023']
GO:MF,GO:0005534,galactose binding,0.0319894903770633,True,"""Binding to aldohexose galactose (galacto-hexose), a common constituent of many oligo- and polysaccharides."" [GOC:jl, ISBN:0198506732]",4,490,3,20208,0.006122448979591836,0.75,query_1,['GO:0048029']
GO:BP,GO:0150102,negative regulation of monocyte activation,0.03208671551876833,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of monocyte activation."" [GOC:aruk, PMID:15597323]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0002695', 'GO:0042117']"
GO:BP,GO:0150064,vertebrate eye-specific patterning,0.03208671551876833,True,"""Early postnatal vertebrate developmental process, during which axons of retinal ganglion cells (RGCs), transmitting overlapping inputs from both eyes, segregate into distinct eye-specific non-overlapping regions in the dorsal lateral geniculate nucleus (dLGN) of the thalamus."" [GOC:aruk, GOC:bc, PMID:16025107, PMID:22632727, PMID:29322522]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0003002', 'GO:0007417', 'GO:0150063']"
GO:BP,GO:0070340,detection of bacterial lipopeptide,0.03208671551876833,True,"""The series of events in which a bacterial lipopeptide stimulus is received by a cell and converted into a molecular signal."" [GOC:add, PMID:12077222]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0042494', 'GO:0070339']"
GO:BP,GO:0071727,cellular response to triacyl bacterial lipopeptide,0.03208671551876833,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a triacylated bacterial lipopeptide stimulus."" [GOC:add, PMID:12077222, PMID:12524386, PMID:2757794]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0071221', 'GO:0071725']"
GO:BP,GO:0002519,natural killer cell tolerance induction,0.03208671551876833,True,"""Tolerance induction of natural killer cells."" [GOC:jal, PMID:16546094]",3,492,3,20972,0.006097560975609756,1.0,query_1,['GO:0002507']
GO:BP,GO:0002439,chronic inflammatory response to antigenic stimulus,0.03208671551876833,True,"""A chronic inflammatory response to an antigenic stimulus. A chronic inflammatory response persists indefinitely during days, weeks, or months in the life of an individual."" [GOC:add, ISBN:0781735149]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0002437', 'GO:0002544']"
GO:BP,GO:0071725,response to triacyl bacterial lipopeptide,0.03208671551876833,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a triacylated bacterial lipopeptide stimulus."" [GOC:add, PMID:12077222, PMID:12524386, PMID:2757794]",3,492,3,20972,0.006097560975609756,1.0,query_1,['GO:0070339']
GO:BP,GO:1904466,positive regulation of matrix metallopeptidase secretion,0.03208671551876833,True,"""Any process that activates or increases the frequency, rate or extent of matrix metallopeptidase secretion."" [GO_REF:0000058, GOC:TermGenie, PMID:8679543]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0050714', 'GO:1904464', 'GO:1990773']"
GO:BP,GO:2001190,positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.03208671551876833,True,"""Any process that activates or increases the frequency, rate or extent of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell."" [GOC:obol]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0002291', 'GO:0002699', 'GO:0050778', 'GO:0050870', 'GO:2001188']"
GO:BP,GO:0002874,regulation of chronic inflammatory response to antigenic stimulus,0.03208671551876833,True,"""Any process that modulates the frequency, rate, or extent of a chronic inflammatory response to an antigenic stimulus."" [GOC:add]",3,492,3,20972,0.006097560975609756,1.0,query_1,"['GO:0002439', 'GO:0002676', 'GO:0002861']"
GO:BP,GO:0042271,susceptibility to natural killer cell mediated cytotoxicity,0.03208671551876833,True,"""The process of causing a cell to become susceptible to natural killer cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",3,492,3,20972,0.006097560975609756,1.0,query_1,['GO:0045954']
